"text","label"
"G1 em 1 minuto no #Encontro","1"
"#VideoShowAoVivo com Fátima Bernardes tudo de bom","2"
"EU TÔ CHORANDO  #encontro","0"
"Oscarina . Nome diferentao #Encontro","1"
"Vey quero chegar aos 56 igual a mulher do Nando Reis  Que pelee, que linda #Encontro","2"
"Q MANCADA ASSUSTAR AS TIAS DA FAXINA KKKKKKKKKKKKKKKKKK PORRA #TheNoite","0"
"Nossa vem aqui Lutador , aqui coisa de alto valor calórico , não falta ! #MasterChefBR","1"
"#Encontro Mando nud p meu esposo, mesmo q ele divulgue eu não vejo problemas, afinal eu não mandava pra qualquer um, mandava p meu parceiro","2"
"Eu vou chorar tanto com: ""Aquarela"" tô morrendo desde já   #DomingoLegal","0"
"Mônica é mãe da @user kkkkkk todo mundo já sabe  #édecasa","1"
"Amo ouvir Dráuzio #ConversaComBial","2"
"Bacuri com tucupi? Bizarro! Kkkkkkkkk #MasterChefBR","0"
"#MasterChefBR a abóbora em pauta novamente...kkkk","1"
"AMO Vanessa da Mata #AltasHoras","2"
"Não creio que @user saiu, meu mundo caiu💔😔 #MasterChefBR","0"
"#thenoite @user armadilha do the noite captura Carlos Alberto.","1"
"banana ativa o hormônio da felicidade, por isso eu amo #Encontro","2"
"""Se ela trabalha o problema é dela, ela que contrate uma empregada"" VC TA LOUCO DE DROGA MEU QUERIDO? #Encontro","0"
"""Se você quiser eu vou te dar um amor desses de cinema""🎶 manda prx crush esse trecho #altashoras","1"
"Legal esse final cm tdo mundo da praça e o danilo dançando cm o pessoal do trajavigor vestido dos personagenss da praça tocando #thenoite","2"
"Canta pra caralho cala a boca vai toma no cu bicho #ConversaComBial","0"
"Tem @user falando de #MisterBrau Quem atacar, eu vou atacar!  #MaisVoce","1"
"Adorei o rapaz de camisa preta e jaqueta amarradas na cintura. Ele dança so quando o tchan canta. Kkkkkkkkkkkkk... #AltasHoras.","2"
"Obrigado #MasterChefBR por mais uma quarta feira cheia de sono 😴😴","0"
"A expressão ""levou o farelo"" não é pq a pessoa se lascou? Kkkkkkkkkkkkk #VideoShowAoVivo","1"
"A RAZÃO DO MEU VIVER COMEÇOOOOOU #MasterChefBR","2"
"Todas as novelas que a ingrid Guimarães faz ela está baranga #VideoShowAoVivo","0"
"Eu nao assisti essa temporada de #MasterChefBR mas adorei a bee q foi eliminada essa semana usando os memes do #RuPaul","1"
"Ai gente essa música é a melhor né? #TremBala #PadreFabiodeMelo #ConversacomBial "" Sorria e abrace seus pais enquanto estão aqui..."" s2","2"
"Não acredito que time azul perdeu 💔 #MasterChefBR","0"
"#Encontro uma piada atrás da outra","1"
"Joca lindo como sempre ❤ Mostra o Look hahahahaha  #VideoShowAoVivo","2"
"Pq essa vaca não deixa a criança no chão? Saporra tá causando #encontro Lugar de criança é numa jaula. Mudando de canal. #odeioCrianca","0"
"A idade não interfere nada mas sim muitas pessoas que tem preconceito #Encontro","1"
"De um lado ""É o Tchan"" e do outro ""Vanessa da Mata""... Muito bom! #altashoras #paz","2"
"""É a minha oportunidade de calar a boca desse povo que ta falando que eu não sei trabalhar em grupo"" Não sabe mesmo Leonardo! #MasterChefBR","0"
"Ana Paula chegando de fininho para comer o prato da Paola #MasterChefBR","1"
"A Sandy é tão linda que dói de ver #sandy #encontro","2"
"AI do #VideoShowAoVivo se nao tiver gravado os bastidores do parto eu nao vou responder por mim sério @user @user","0"
"Imagens raras e inéditas do último aniversário de Hebe, em 8 de março de 2012, no #MaisVocê","1"
"-Posso pegar na sua perna? Namaria representando a minha vontade nesta manhã ^_^#MaisVocê","2"
"#VideoShowAoVivo... Não aguento a chatice da Sophia Abrahão... Está sempre tensa, sorriso artificial, postura contraída e torta... Não dá...","0"
"#VideoShowAoVivo PODE FAZER LOOK MASCULINO TBM","1"
"Nossa Cibele arrasou, no seu casamento #VideoShowAoVivo","2"
"Ai que bosta, de novo matéria de frango a passarinho, pula para os convidados caramba.   #MaisVoce","0"
"#TheNoite com Carlos Alberto de Nóbrega no ar! @user","1"
"inclusive vou almoçar assistindo meu mozão #MasterChefBR","2"
"Na moral a Fátima Bernardes ta ficando entrona,chata igual o Faustão #VideoShowAoVivo","0"
"Alguém sabe o que aconteceu com a Laura Müller no serginho? #altashoras","1"
"Cortez o melhor #VideoShowAovivo","2"
"A geração nascida pelos 1940 mais ou menos é mto retrógrada.N tem como modificar essas cabeças.Só atrapalham na criação d netos #Encontro","0"
"o nariz é igual da mãe  #EDeCasa","1"
"Essa diversidade de Ingedientes do Pará é espetacular #MasterChefBR","2"
"Já pensou? Serginho pedir perguntas e ninguém ter nenhuma? Ninguém levantar a mão?! #altashoras","0"
"Né que Arnaldinho tá no #encontro hoje. Que tiro","1"
"Vale Tudo no #Encontro: novelão influencer ❤","2"
"Ridículo Namaria dizer que ""tem brigadeiros melhores"" #Atardeesua #MaisVoce","0"
"Ninguém saí da sala!!! Ana Maria está ensinando a passar roupa!!!  #MaisVoce","1"
"@user  Filhos são uma benção na nossa vida, tenho gêmeos já estão com 21 anos... #AltasHoras #DiaDasMães","2"
"Sofri muito com a saída do meu amor Victor do #MasterChefBR","0"
"Se fosse ligação nosso amor seria enganooooooo  @MaiaraeMaraisa  #MaiaraeMaraisaNoBial #ConversaComBial","1"
"Ele é muito fofo #TheNoite","2"
"Hora de virar sardinha no metrô em homenagem à prova do #MasterChefBR de ontem","0"
"Gente é Fatima Bernardes. Kkkkkk #VideoShowAoVivo","1"
"MORTAAAAAAAAAA 😂😂😂 #TheNoite","2"
"EU ESTOU EM PRANTOS #MasterChefBR","0"
"#MasterChefBR Léo sai da competição","1"
"Pelo amor de Deus! Deixem esse tchau do @user pra sempre no final @user ❤️ #TheNoite","2"
"De boa, a gente tem que falar sério nesse momento: que porra é essa no #masterchefbr de exigir uma prova usando CALDO KNOR?","0"
"Aquilo não é uma calcinha... é quase uma bermuda #maisvocê","1"
"Melhor episódio da temporada do #MasterChefBR só fecharia com chave de ouro se a Miriam saísse. O demônio essa mulher.","2"
"quando o cantor começa a cantar a música diferente da original, isso quer dizer que ele já deve tá de saco cheio de cantar ela #altashoras","0"
"Carlos Alberto vai virar Youtuber #TheNoite #APracaENossa","1"
"Pode shippar o @user e a @user ? &lt;3 #MasterChefBR","2"
"queria @user sentadas aqui no sofá de casa conversando cmg mas enquanto isso vamos vendo a #ConversaComBial #MaiaraeMaraisaNoBial","0"
"Ana parece aquela amiga que dá PT e se acaba na night. #MasterChefBR","1"
"#thenoite.@user massa hoje","2"
"#MASTERCHEFBR tem q sair a Miriam já deu já... chatice","0"
"Sou apaixonado pela chef Paola  #MasterChefBR","1"
"é legal ver a sua colunista preferida na tv. A @user está no #Encontro","2"
"Essa músiquinha não tá ajudando :( #MasterChefBR","0"
"Eu lavo louça e sou homem (só nao lavo banheiro rsrs)  #Encontro","1"
"Porquê, quando a gente gosta muito do entrevistado o tempo passa muito rápido? #MaisVoce","2"
"pq o Victor B saiu do #MasterChefBR","0"
"Terça (16), séries e Talk Show da GLOBO marcaram:  #MisterBrau 20.7 #OsDiasEramAssim 15.1 #ConversaComBial 8.2 #RushMedicinaVIP 6.3","1"
"Muitos vão te dizer ""Eu Te amo"", mas Amor de mãe não se discute! #altashoras *Mary Help...💞😹🔥","2"
"Tô com saudades do jogo de panelas #MaisVoce","0"
"#TheNoite Vamos deixar o Brasil sem presidente , agente faz um Grupão no Whatssap e vai decidindo as coisas ;","1"
"CLIPE NOVO COM TERESA E DULCE EU NÃO VOU AGUENTAR 😢😭😍😍😍🙆🙆❤❤❤ @luceromexico  #DomingoLegal","2"
"Num vejo nada q preste #MasterChefBR","0"
"#DomingoLegal sao sebastiao do paraiso MG! Cidade pertinho de franca onde eu moro","1"
"#MaisVoce @user 😍😍😍  Ana Maria Braga deita no chão ao vivo, enquanto um cara gostoso faz movimentos sensuais em cima dela 😂","2"
"Capacidade de gostar dos piores, só Jesus ! #ConversaComBial","0"
"Atílio e sua salada pra próxima audição do #MasterChefBR! #PorAmorNoVIVA","1"
"Patrícia Poeta magérrima, finge que come e de tdo no #EDeCasa, qual o problema da Tais Araújo que é atriz ter fingido que comia abóbora?","2"
"Nessa prova de eliminação do #MasterChefBR  de hoje.. o unico prato que eu tentaria comer era o da yuko.. Sardinha bléhr","0"
"Já vi tanta luta e tanta malhação hoje no #MasterChefBR que nem preciso ir amanhã na academia. será que vale?","1"
"""Cê esqueceu a letra?"" Kkkkk adorei essa agora #Encontro","2"
"- Quantos clipes?  - Um monte - Quantos?  - uns 7 ou 8.  . . . #altashoras","0"
"Oq temos para esse final de sábado??? Uma dose de #altashoras","1"
"#VideoShowAoVivo.  É ou não é a  filha de @user  ali, com Chacrinha?  Lindas!","2"
"Ninguém aguenta mais a Mirian e o Leonardo #MasterChefBR","0"
"Gente a Ana kkkkkkkkk #MaisVoce","1"
"bela gil é toda calma né? bem good vibes adorei #altashoras","2"
"Enquanto isso Mirian e Nayane continuam, aff #MasterChefBR","0"
"Já começou o #TheNoite","1"
"@user segurando o sono só pra vê vocês #MaiaraeMaraisaNoBial #ConversaComBial","2"
"""Eu não vou passar vergonha no meu próprio programa"" mas você sempre passa @user #TheNoite","0"
"Gente, já pensou acontece uma briga real entre os convidados!? #MasterChefBR","1"
"#ConversaComBial Que tema importante. Democracia ! Comunicação popular é o melhor caminho!!","2"
"Eu ja sabia só não respondi porque queria deixar outras pessoas responderem  #VideoShowAoVivo","0"
"Escondendo essa barriguinha de que? De nhoque né hahahah #VideoShowAoVivo","1"
"#MaisVocê eu n posso ver essas máquinas,q da vontade ter tds","2"
"#Encontro  para  essas cantoras sertanejas bregas de hoje em dia que dizem que não existia dupla sertaneja feminas antes viva #IrmasGalvao","0"
"Já fui na padoca, fiz café da manhã pra Mainha e agora tenho q pensar no almoço. Vai ter que baixar um #Masterchefbr","1"
"tenho que ir dormir mas o #MasterChefBR tá maravilhoso hoje","2"
"@user @user Isso @user pede o fôlego e volta pra casa, pois ninguém mais aguenta você! #MasterChefBR","0"
"Olha, amigo, eu sou a favor do desarmamento pela menor chance possível de levar um tiro, que tal?...#TheNoite","1"
"Prova muito emocionante, Não Vou Negar Que Chorei  #MasterChefBR","2"
"#MasterChefBR MANO, OQ ACONTECEU ALGUÉM ME ATUALIZE","0"
"#thenoite 🎶🎼Se essa rua fosse minha...eu mandava ladrilhar...🎼🎶 Com pedrinhas de brilhante Só pro meu am♥r passar...🎶🎼 Bons tempos","1"
"Essa temporada do #MasterChefBR tá MUITO melhor que a temporada passada, socorro.","2"
"Trem Bala 😩 a música é boa, mas já enjoou 😄 #ConversaComBial","0"
"E o barato de ter família grande é q vc não tem problema em socializar. Vc estranha qdo fica sozinho. #Encontro","1"
"Nossa, a inteligência e a sabedoria do Padre Fábio de Melo e ainda sendo entrevistado por Bial....que #TDB #ConversaComBial","2"
"Não quero q o Douglas saia,pq acho ele bom cozinheiro e um docinho d gente.Nem q a Mirian saia,pq quero ela sendo má em grupo #MasterChefBR","0"
"ELVIRA E GERMANA RAINHAS #VideoShowAoVivo","1"
"Esse @user é mt gato, sangue de Jesus tem poder #DomingoLegal","2"
"#VideoShowAoVivo 😔 que saudade desses seriados","0"
"#TheNoite Matheus Ceará só fala merda slk. Kkkkkkkkkkmk","1"
"@user melhor prato da noite #MasterChefBR Love u","2"
"Bicho o cara falou um monte de merda em rede nacional, coragem né? Tem gente que tem muita coragem mesmo #Encontro","0"
"A Sophia Abrão tomou o lugar do Joca Lopes no #VídeoShowAoVivo?","1"
"Antônia Morais, talento e beleza que vêm do DNA! #VideoShowAoVivo","2"
"O #MasterChefBR me deu fome ontem ushausha","0"
"Vamos subir a tag  #bolsonaroEuconfio ... quem vem comigo? #MasterChefBR #OutraAmazônia #ProgramaDoPorchat #LulaEuConfio #AForcadoQuerer 😘","1"
"Irmãs Galvão que amorzinho! Minha avó gostava tanto....bateu aquela saudade agora.... #Encontro","2"
"É agr a hora da verdade bye bye Miriam #MasterChefBR","0"
"Vanessa Da Mata depois de muitos anos e a voz é a mesma. #AltasHoras","1"
"Cara fala sério, @user vc é demais! #ConversaComBial","2"
"Coitado do Douglas  Ele era mto criativo e cozinha mto bem, mas nem sempre sabia usar isso a seu favor no #MasterChefBR","0"
"@user pro @user: ""Eu vou tentar trazer o ""tômpero""""! 😂😂😂😂😂😂😂😂😂😂 #MasterChefBR","1"
"@user lindo no #EdeCasa😉","2"
"Passei mal assistindo a prova na parte que o Vítor se corto meu Deus quase desmaiei de vdd #MasterChefBR","0"
"KKKKKKKKKKKKKK JA DEU AQUELA BULINADA NA JU #TheNoite","1"
"Se liguem no #AltasHoras que a maravilhosa @user tá lá 💙","2"
"#Thenoite pq os brasileiros qdo vão lá fora se esforçam p falar inglês sendo q aqui qnd vem internacionais não tentam falar nossa língua?","0"
"Daqui a pouco tem #MasterChefBr e nós tem escondidinho","1"
"Aquele momento que você fica quase 24 horas sem entrar no Twitter para não saber quem saiu do #MasterchefBR","2"
"Pela primeira vez não tenho vontade de comer o que eles preparam... #MasterChefBR","0"
"Fico me perguntando, será  que os filhos da Bela Gil comem de sobremesa pudim de chia com calda de mirtilo? Kkkkk #AltasHoras","1"
"O Thomas é a coisa mais gostosa desse mundo,q vntd de apertar ai mds #AltasHoras","2"
"Chorando ainda a saída do do @user do #MasterChefBR 😭😭😭😭😭😭😭😭😭😭😭😭😭","0"
"@user  #MasterChefBR @user  miga????? Isso é verdade?","1"
"#VideoShowAoVivo Melhor pessoa ""Sophia Abrahão""... mesmo estando atrasada chega arrasando. Muito divertido o vídeo show de hoje.","2"
"Aí meu Deus, eu passo mal com essa Contagem final... Socorro 😰😰  #Masterchefbr","0"
"Ansiedade por estar bem sempre, por sempre fugir do mau momento. (EU todinho) #ConversaComBial","1"
"Maluma gatooo. Ja quero casar e ter filhos #TheNoite","2"
"Porra ana maria ela n come abóbora e acabou, supera n é td mundo q gosta de abóbora #MaisVoce","0"
"Por onde apresentamos a peça temos recebido vários relatos de abusos, pessoas se abrindo pela primeira vez #Encontro #HospitalDeBonecas","1"
"Namaria tá impagável hoje vestida de unicórnio . A tiara foi a cereja do bolo rssss #MaisVocê","2"
"Credooo qto sangueee #masterchefBR","0"
"Estou esperando Laura  #AltasHoras","1"
"#VideoShowAoVivo Oi amores,que tal a Sophia fazer um  Filme sobre a Cláudia Raia e ela seria A própria Cláudia, bjos","2"
"ahhhh... uma semana pra ter #MasterChefBR de novo... :(","0"
"CADA DOSE CAI NA CONTA E OS 10% AUMENTA AI CÊ ME ARREBENTA E O CORAÇÃO NÃO GUENTA #ConversaComBial","1"
"ZzzZzzZZzzzZzzzz... dia Pós #MasterChefBR  Sempre vale a pena ser um zumbi no dia seguinte 😴😴😴","2"
"Hoje tem o Fogaça em A Prévia, só assim para eu assistir essa porcaria. #MasterChefBR #APrevia","0"
"Sexta (12), as séries e Talk Show da GLOBO marcaram:  #OsDiasEramAssim 16.4 #ConversaComBial 7.5 #Homeland 6.7","1"
"@user Drauzio Varella? Tiozinho abortista, um poço de progreçyzmu. Vou assistir pra contar as ""lacradas"" que ele dará. #ConversaComBial","2"
"O @user deve estar armando esse #MasterChefBR hoje. So as coisa nojentona.","0"
"@user mais um dia de trabalho normal, né? #MasterChefBR","1"
"João Vicente: ""minha mãe acha que a novela toda ta errada e o Lázaro ta certo"" BERRO #Encontro","2"
"aaaaaa Douglas não pode sair nao pfvvvv #MasterChefBR","0"
"""Poder é um espaço abstrato que jamais permanece vazio "". #ConversaComBial","1"
"O Masterchef hoje foi lindo e emocionante. Ver a garra de uma pessoa quando ela deseja algo é lindo e motivacional. #MasterChefBr","2"
"Mas essa moça é bem sem graça pra apresentar esse quadro hein?! Só fica calada. Animação filha... #EDeCasa","0"
"era alguma regra ser tudo verde todas comida? #MasterChefBR","1"
"@user @user Contando os minutos  Amo #MasterChefBR  O melhor programa brasileiro de gastronomia 😍😍❤","2"
"O cabelo da Namaria está amarelo? #MaisVoce","0"
"Hoje ta tensão nível Hard no #MasterChefBR  😱😱😱😱😱😱","1"
"ai eu gosto de ver hein, vamos vitor b  #MasterChefBR","2"
"Por favor não me odeiem! Mas não suporto É o Tchan mais. Muito por detestar o Compadre #altashoras","0"
"Que tal ouvirmos Banda Donica? Ė trazer Caetano, através do seu filho. 🎶🎹🎶🎸🎶 #VideoShowAoVivo.","1"
"Socorro tô nervosa #MasterChefBR","2"
"E ganhar uma NOTA PRETA? ganhar uma ""nota preta"" é ganhar muito dinheiro. #Encontro","0"
"Feliz Dias das Mães #DomingoLegal","1"
"Tem dois bonitoes na minha tv  MAS OS MEUS OLHOS SO FOCAM NA FATIMA! Woww  #VideoShowAoVivo","2"
"Maluma só me lembra a Anitta desculpa jjkkkkk #TheNoite","0"
"Precisamos falar mais sobre ansiedade e depressão. #ConversaComBial","1"
"Alô @user @user @user tem especial de 30 anos da Praça no #TheNoite hj. Bora divulgar","2"
"""tá apertado"" ""mas tá bonito"" a triste realidade da vida #VideoShowAoVivo","0"
"Depois de todas as perguntas eu tenho certeza que sou pessimista Hahaha #Encontro","1"
"Vídeo show me amorro #videoshowaovivo","2"
"Migo a expressão negra/negro é utilizada como conotação negativa na língua sim e é uma forma de racismo! para de bostejar please #Encontro","0"
"Cantou ""eu acredito"" já sabemos quem será eliminado, né migos... #EuAcreditoFail #MasterChefBR","1"
